id,title,view,label
1787,"['perkara', 'sidang', 'notariskorban', 'tipu', 'kondotel', 'bluebells', 'pilih', 'damai']",319,kurang_populer
1788,"['wasapada', 'angka', 'celaka', 'jalan', 'raya']",189,kurang_populer
1789,"['airlangga', 'kunci', 'golkar', 'menang', 'mutlak', 'indonesia', 'timur', 'sulsel']",282,kurang_populer
1790,"['kota', 'malang', 'darurat', 'regulasi', 'center', 'of', 'halal', 'tourism']",285,kurang_populer
1791,"['perempuan', 'internasional', 'gojek', 'komitmen', 'cipta', 'ruang', 'publik', 'aman']",160,kurang_populer
1792,"['holding', 'ultra', 'mikro', 'bentuk', 'brigade', 'madani', 'sebar', 'daya', 'tumbuh']",162,kurang_populer
1793,"['realistis', 'arema', 'fc', 'alih', 'bidik', 'kompetisi', 'asia']",292,kurang_populer
1794,"['presiden', 'arema', 'fc', 'baik', 'performa', 'musim']",185,kurang_populer
1795,"['atas', 'macet', 'pemkot', 'serius', 'lebar', 'jalan', 'tunggulwulung']",234,kurang_populer
1796,"['anggar', 'awat', 'jalan', 'habis']",314,kurang_populer
1797,"['musik', 'nasional', 'wawali', 'kaji', 'gagas', 'wajib', 'ajar', 'kunjung', 'museum']",186,kurang_populer
1798,"['sidang', 'leceh', 'seksual', 'sekolah', 'spi', 'hakim', 'tolak', 'acara', 'saksi', 'korban']",286,kurang_populer
1799,"['hasil', 'survey', 'golkar', 'kuasa', 'sumatera', 'jawa', 'airlangga', 'capres', 'atas']",285,kurang_populer
1800,"['waspada', 'edar', 'ganja', 'sasar', 'usia', 'edar', 'kakap', 'bekuk']",174,kurang_populer
1801,"['kota', 'batu', 'nihil', 'jalan', 'kota', 'tinggal']",342,kurang_populer
1802,"['jalan', 'biang', 'macet', 'kota', 'status', 'tinggal']",339,kurang_populer
1803,"['duel', 'arema', 'fc', 'kontra', 'persib', 'warna', 'absen', 'main', 'kunci']",259,kurang_populer
1804,"['waspada', 'ribu', 'warga', 'lansia', 'komorbid']",181,kurang_populer
1805,"['tebing', 'tol', 'pandaanmalang', 'ambrol', 'jalur', 'tutup', 'pagi', 'normal']",278,kurang_populer
1806,"['obat', 'kecewa', 'batal', 'ptmsekolah', 'gelar', 'sosialisasi', 'wali', 'murid']",151,kurang_populer
1807,"['kecewa', 'layan', 'kantor', 'pdam', 'pakis']",264,kurang_populer
1808,"['airlangga', 'hai', 'pemuda', 'muhammaddiyah', 'kur', 'umkm', 'ayo', 'berwirausaha']",338,kurang_populer
1809,"['muncul', 'metaverse', 'bri', 'layan', 'perban', 'unik']",225,kurang_populer
1810,"['good', 'news', 'arah', 'jokowi', 'karantina', 'jemaah', 'umrah', 'ppln', 'hari']",184,kurang_populer
1811,"['catat', 'naik', 'harga', 'bahan', 'pangan', 'prediksi', 'april']",218,kurang_populer
1812,"['pekan', 'dibukarambu', 'jembatan', 'tunggulmas', 'hilang', 'pkl', 'liar', 'muncul']",270,kurang_populer
1813,"['korban', 'tabrak', 'lari', 'guru', 'madin', 'tewas']",239,kurang_populer
1814,"['konsumsi', 'listrik', 'warga', 'malang', 'tingkat', 'tanda', 'ekonomi', 'geliat']",340,kurang_populer
1815,"['antusiasme', 'cinta', 'sepak', 'bola', 'dorong', 'bangkit', 'umkm', 'bal']",247,kurang_populer
1816,"['aplikasi', 'familiar', 'layan', 'darurat', 'psc', 'nganggurnya']",168,kurang_populer
1817,"['tampung', 'total', 'kendara', 'konsep', 'kelola', 'parkir', 'mcc', 'tunggu', 'kaji']",338,kurang_populer
1818,"['wisata', 'boon', 'pring', 'kenal', 'konsep', 'hajat', 'tematik', 'nuansa', 'ekowisata']",333,kurang_populer
1819,"['buru', 'wisata', 'kota', 'batu', 'homestay', 'obral', 'diskon', 'baru', 'menu', 'kuliner']",300,kurang_populer
1820,"['langgan', 'arena', 'balap', 'liar', 'jalan', 'soehat', 'pasang', 'speed', 'trap']",338,kurang_populer
1821,"['pekan', 'sergio', 'silva', 'tambah', 'motivasi']",220,kurang_populer
1822,"['kuat', 'branding', 'wisata', 'budaya', 'disparta', 'gelar', 'tunjuk', 'wayang']",323,kurang_populer
1823,"['tip', 'lahan', 'tani', 'kota', 'malang', 'petan', 'sisa', 'persen']",189,kurang_populer
1824,"['kuat', 'sanitasi', 'tujuh', 'lurah', 'kota', 'malang', 'suntik', 'dana', 'pusat']",280,kurang_populer
1825,"['bisnis', 'wealth', 'management', 'bri', 'tumbuh', 'positif', 'januari']",324,kurang_populer
1826,"['kota', 'batu', 'sebar', 'omicron', 'varian', 'delta']",300,kurang_populer
1827,"['sebar', 'kabupaten', 'capai', 'angka', 'mati', 'rendah']",224,kurang_populer
1828,"['tryout', 'sbmptn', 'jawa', 'pos', 'radar', 'malang', 'primagama', 'ikut', 'ribu', 'ajar']",207,kurang_populer
1829,"['hormat', 'nyepi', 'arema', 'fc', 'pilih', 'libur', 'hari']",340,kurang_populer
1830,"['jalan', 'lubang', 'makan', 'korban']",302,kurang_populer
1831,"['rp', 'miliar', 'renovasi', 'wisata', 'mandi', 'songgoriti']",271,kurang_populer
1832,"['sekolah', 'ptm', 'ketua', 'mkks', 'smp', 'tegas']",271,kurang_populer
1833,"['airlangga', 'moga', 'kelola', 'sumber', 'daya', 'air', 'nasional', 'rasa', 'warga']",175,kurang_populer
1834,"['latih', 'arema', 'fc', 'bicara', 'juara']",217,kurang_populer
1835,"['manajemen', 'arema', 'fc', 'wait', 'and', 'see', 'sanksi', 'bagas', 'adi', 'nugroho']",197,kurang_populer
1836,"['orientasi', 'ramah', 'lingkung', 'kredit', 'bri', 'sektor', 'renewable', 'energy', 'tumbuh']",213,kurang_populer
1837,"['wisata', 'bromo', 'tutup']",249,kurang_populer
1838,"['geger', 'kabar', 'santri', 'lolos', 'culi']",336,kurang_populer
1839,"['jaga', 'momentum', 'tingkat', 'ekspor', 'kemendag', 'pacu', 'produk', 'daya', 'saing']",209,kurang_populer
1840,"['kota', 'batu', 'daftar', 'haji', 'turun', 'drastis']",151,kurang_populer
1841,"['jadwal', 'berangkat', 'buram', 'animo', 'daftar', 'haji']",262,kurang_populer
1842,"['gaji', 'guru', 'honorer', 'nekat', 'cari', 'tambah', 'tebang', 'tebu', 'ilegal']",214,kurang_populer
1843,"['jurus', 'hanif', 'sjahbandi', 'tahan', 'bugar', 'bri', 'liga']",159,kurang_populer
1844,"['airlangga', 'konflik', 'komitmen', 'eropa', 'kuat', 'sinergi', 'apresiasi']",179,kurang_populer
1845,"['habis', 'migordaging', 'harga', 'cabai']",345,kurang_populer
1846,"['gelar', 'rupst', 'bri', 'bagi', 'dividen', 'rp', 'triliun']",230,kurang_populer
1847,"['libur', 'stasiun', 'kota', 'malang', 'terminal', 'arjosari', 'sepi']",181,kurang_populer
1848,"['gandeng', 'prokids', 'club', 'indonesiakodim', 'gelar', 'vaksinasi', 'ribu', 'dosis', 'booster']",180,kurang_populer
1849,"['jaga', 'fokus', 'arema', 'fc', 'batal', 'rencana', 'libur', 'latih']",243,kurang_populer
1850,"['pemkab', 'malang', 'canang', 'bangun', 'puskesmas', 'modern']",158,kurang_populer
1851,"['bupati', 'sanusi', 'beber', 'pesan', 'presiden', 'jokowi']",267,kurang_populer
1852,"['duh', 'tuntas', 'migor', 'harga', 'daging', 'cabai', 'ikut', 'rangkak']",289,kurang_populer
1853,"['arema', 'fc', 'potensi', 'turun', 'peringkat']",183,kurang_populer
1854,"['jual', 'ori', 'capai', 'rp', 'triliun', 'bri', 'sukses', 'rangkul', 'ribu', 'investor']",170,kurang_populer
1855,"['jaga', 'aman', 'bumi', 'arema', 'polisi', 'gandeng', 'ulama']",209,kurang_populer
1856,"['ppkm', 'level', 'terap', 'tahu', 'langgar', 'prokes', 'langsung', 'bap']",254,kurang_populer
1857,"['arkeolog', 'telusur', 'jejak', 'situs', 'srigading']",201,kurang_populer
1858,"['hadap', 'ledak', 'anggur', 'pemkab', 'malang', 'bantu', 'cari', 'prakerja']",160,kurang_populer
1859,"['pandemi', 'malang', 'raya', 'anggur', 'pemda', 'laku']",268,kurang_populer
1860,"['kunjung', 'banda', 'aceh', 'mendag', 'pantau', 'kembang', 'harga', 'minyak', 'goreng']",267,kurang_populer
1861,"['rakor', 'migor', 'sumut', 'mendag', 'lutfi', 'laku', 'timbun', 'tindak']",186,kurang_populer
1862,"['cangkrukan', 'teras', 'rumah', 'tewas', 'disruduk', 'pikap']",274,kurang_populer
1863,"['tanggap', 'bencana', 'gempa', 'pasaman', 'barat', 'posko', 'bri', 'peduli', 'bantu', 'warga', 'dampak']",226,kurang_populer
1864,"['ratus', 'produsen', 'tempe', 'kabupaten', 'malang', 'mogok', 'produksi']",251,kurang_populer
1865,"['segar', 'dprd', 'kota', 'malang', 'rombak', 'susun', 'alat', 'lengkap', 'dewan']",346,kurang_populer
1866,"['persen', 'kerja', 'usia', 'produktif', 'getol', 'cair', 'jht', 'alas']",293,kurang_populer
1867,"['cedera', 'yudo', 'paksa', 'musim', 'cepat']",165,kurang_populer
1868,"['jaga', 'pola', 'makan', 'istirahat', 'jurus', 'jayus', 'hariono', 'fit']",193,kurang_populer
1869,"['pantau', 'migor', 'sumbar', 'mendag', 'distribusi', 'lancar', 'pasok', 'cukup']",275,kurang_populer
1870,"['perintah', 'pasti', 'penuh', 'bahan', 'pangan', 'operasi', 'pasar', 'pasar', 'murah']",288,kurang_populer
1871,"['airlangga', 'terima', 'aspirasi', 'panjang', 'jabat', 'jokowi', 'tani', 'sawit']",214,kurang_populer
1872,"['persib', 'panas', 'papan', 'eduardo']",206,kurang_populer
1873,"['polres', 'malang', 'pimpin', 'ajudan', 'kapolri']",247,kurang_populer
1874,"['paksa', 'absen', 'fortes', 'percaya', 'arema', 'fc', 'garang']",349,kurang_populer
1875,"['hadap', 'baya', 'arema', 'fc', 'perhati', 'khusus', 'sektor', 'sayap']",162,kurang_populer
1876,"['erick', 'thohir', 'daya', 'umkm', 'bri', 'lokomotif', 'ekonomi', 'prorakyat']",213,kurang_populer
1877,"['covid', 'kabupaten', 'malang', 'landai', 'kunci']",189,kurang_populer
1878,"['arema', 'fc', 'pilih', 'enjoy', 'geber', 'siap', 'hadap', 'baya']",157,kurang_populer
1879,"['lawan', 'baya', 'tangguh', 'lini', 'arema', 'fc', 'uji']",277,kurang_populer
1880,"['kendali', 'aktif', 'covid', 'akselerasi', 'vaksinasi', 'disiplin', 'prokes']",347,kurang_populer
1881,"['singo', 'edan', 'menang', 'lawan', 'bajul', 'ijo', 'mustahil']",247,kurang_populer
1882,"['uang', 'masjid', 'raib', 'gondol', 'maling']",227,kurang_populer
1883,"['duta', 'hijab', 'latih', 'jalan', 'catwalk', 'cantik']",306,kurang_populer
1884,"['proyeksi', 'tumbuh', 'jangka', 'buyback', 'bbri', 'sentimen', 'positif']",203,kurang_populer
1885,"['edukasi', 'mahasiswa', 'umm', 'sabet', 'medali', 'nasional', 'poster', 'cegah', 'covid']",345,kurang_populer
1886,"['hotel', 'hantam', 'gelombang', 'pandemi', 'jilid', 'okupansi', 'langsung', 'terjun', 'bebas']",280,kurang_populer
1887,"['investasi', 'jaring', 'xl', 'axiata', 'tingkat', 'customer', 'experience', 'digitalisasi']",181,kurang_populer
1888,"['telan', 'rp', 'film', 'tema', 'pandemi', 'karya', 'malvocs', 'sukses', 'angkat', 'citra', 'smk']",292,kurang_populer
1889,"['wuss', 'malam', 'rumah', 'timpa', 'pohon', 'akibat', 'angin', 'puyuh']",203,kurang_populer
1890,"['cidera', 'video', 'warna', 'afida', 'putri', 'pariwisata', 'nusantara']",345,kurang_populer
1891,"['customer', 'moladin', 'resmi', 'kantor', 'area', 'jatim', 'malang']",177,kurang_populer
1892,"['potensi', 'airlangga', 'bupati', 'gresik', 'bupati', 'tembaga']",153,kurang_populer
1893,"['kamis', 'smpn', 'resmi', 'siswa', 'daring']",187,kurang_populer
1894,"['pria', 'spesialis', 'copet', 'hibur']",286,kurang_populer
1895,"['membludak', 'pasien', 'covid', 'isoter', 'ijen', 'geser', 'skb']",284,kurang_populer
1896,"['kalah', 'madura', 'united', 'arema', 'fc', 'aman', 'puncak', 'klasemen']",208,kurang_populer
1897,"['stop', 'bullying', 'fokus', 'usul', 'musrenbang', 'tematik', 'anak']",158,kurang_populer
1898,"['fokus', 'digital', 'investor', 'millenial', 'wealth', 'management', 'bri', 'tingkat']",171,kurang_populer
1899,"['lombok', 'rekomendasi', 'hotel', 'cantik', 'lombok']",185,kurang_populer
1900,"['sertifikat', 'tanah', 'gratis', 'orang']",188,kurang_populer
1901,"['antisipasi', 'rs', 'lapang', 'ijen', 'penuh', 'rumah', 'isoter', 'skb', 'operasi']",347,kurang_populer
1902,"['laga', 'arema', 'fc', 'versus', 'madura', 'united', 'maju']",238,kurang_populer
1903,"['pulih', 'ekonomi', 'global', 'lanjut', 'presidensi', 'indonesia']",289,kurang_populer
1904,"['perdana', 'ratus', 'mitra', 'driver', 'malang', 'kursus', 'gratis', 'gopay']",155,kurang_populer
1905,"['eduardo', 'almeida', 'harga', 'latih', 'baik']",172,kurang_populer
1906,"['demo', 'protes', 'warna', 'sidang', 'perdana', 'leceh', 'seksual', 'sekolah', 'spi']",294,kurang_populer
1907,"['drainase', 'kota', 'kepanjen', 'masalah']",324,kurang_populer
1908,"['rampok', 'daihatsu', 'sigra', 'alumni', 'lapas', 'lowokwaru']",168,kurang_populer
1909,"['harga', 'kedelai', 'siapsiap', 'tempe', 'malang', 'langka', 'pasar']",280,kurang_populer
1910,"['tumbuh', 'ri', 'masuk', 'negara', 'dapat', 'tengah']",157,kurang_populer
1911,"['waspada', 'lur', 'januari', 'jenazah', 'covid', 'makam']",345,kurang_populer
1912,"['andal', 'konsumen', 'musim', 'hujan', 'gojek', 'bekal', 'mitra', 'jas', 'hujan']",251,kurang_populer
1913,"['pfi', 'malang', 'gelar', 'talk', 'show', 'bedah', 'buku', 'foto', 'trisnadi', 'marjan']",287,kurang_populer
1914,"['musim', 'arema', 'fc', 'momentum', 'juara']",261,kurang_populer
1915,"['rekor', 'balekambang', 'kunjung', 'ribu', 'wisatawan', 'hari']",232,kurang_populer
1916,"['unggul', 'sita', 'arema', 'fc', 'aman', 'puncak', 'klasemen', 'liga']",305,kurang_populer
1917,"['pertamina', 'grand', 'prix', 'of', 'indonesia', 'energi', 'berani', 'lesat']",237,kurang_populer
1918,"['final', 'duta', 'hijab', 'radar', 'malang', 'pilih', 'mayoritas', 'kenyang', 'alam']",262,kurang_populer
1919,"['komposisi', 'casa', 'tembus', 'biaya', 'dana', 'bri', 'efisien']",161,kurang_populer
1920,"['nikmat', 'internetan', 'bebas', 'worry', 'smartfren', 'unlimited', 'nonstop']",348,kurang_populer
1921,"['buybackjadi', 'cermin', 'optimisme', 'saham', 'bbri', 'proyeksi', 'sentuh', 'level', 'ribu']",262,kurang_populer
1922,"['lawan', 'sita', 'arema', 'fc', 'unbeaten']",326,kurang_populer
1923,"['ragam', 'jurus', 'kendali', 'omicorn', 'panjang', 'ppkm', 'vaksinasi', 'prokes']",323,kurang_populer
1924,"['rehab', 'pasar', 'bululawang', 'rp', 'juta', 'meter', 'persegi']",243,kurang_populer
1925,"['talenta', 'wirausaha', 'bsi', 'darat', 'malang', 'ajak', 'wirausaha', 'muda', 'kelas']",285,kurang_populer
1926,"['komitmen', 'perintah', 'lindung', 'kerja', 'jkp', 'jht']",308,kurang_populer
1927,"['layan', 'jiwa', 'pulang']",200,kurang_populer
1928,"['aman', 'tahta', 'liga', 'arema', 'fc', 'minimal', 'butuh', 'poin']",233,kurang_populer
1929,"['xenia', 'sruduk', 'motor', 'warung', 'kios', 'bruak', 'tewas', 'pasutri', 'pakisaji']",345,kurang_populer
1930,"['persen', 'covid', 'identifikasi', 'omicron']",224,kurang_populer
1931,"['viral', 'banjir', 'eks', 'tpa', 'lowokdoro', 'dewan', 'bukti', 'pemkot', 'perhati']",323,kurang_populer
1932,"['atlet', 'sepatu', 'roda', 'kabupaten', 'malang', 'target', 'medali', 'emas', 'porprov']",154,kurang_populer
1933,"['tinjau', 'produksi', 'kri', 'teluk', 'palu', 'airlangga', 'komitmen', 'dukung', 'industri', 'kapal']",286,kurang_populer
1934,"['daya', 'sahabat', 'bisnis', 'buahbuahan', 'tilep', 'rp', 'miliar']",173,kurang_populer
1935,"['bri', 'pacu', 'transformasi', 'digital', 'luas', 'jangkau', 'nasabah']",313,kurang_populer
1936,"['semangat', 'ajar', 'siswa', 'luring', 'daring', 'rendah']",299,kurang_populer
1937,"['alfarizi', 'dominasi', 'catat', 'minutes', 'play', 'arema', 'fc']",151,kurang_populer
1938,"['mazhab', 'jurnalisme']",290,kurang_populer
1939,"['pasok', 'via', 'ekspedisi', 'arak', 'bal', 'pesan', 'warga', 'dampit', 'digrebek', 'bea', 'cukai']",208,kurang_populer
1940,"['antisipasi', 'klaster', 'kampus', 'senin', 'ub', 'kuliah', 'daring']",339,kurang_populer
1941,"['jelang', 'tampil', 'turki', 'arema', 'fc', 'women', 'banyak', 'referensi', 'calon', 'lawan']",307,kurang_populer
1942,"['duet', 'erickkhofifah', 'rawan', 'berkah', 'prestasi', 'inovatif']",174,kurang_populer
1943,"['sidak', 'mal', 'kabaharkam', 'anggap', 'prokes', 'jalan']",348,kurang_populer
1944,"['pulih', 'global', 'kuat', 'tingkat', 'kolaborasi', 'world', 'bank']",275,kurang_populer
1945,"['siswa', 'sma', 'dempo', 'positif', 'covid']",280,kurang_populer
1946,"['reuni', 'kecilkecilan', 'fabiano', 'penggawa', 'persiraja']",164,kurang_populer
1947,"['produksi', 'minum', 'tangkal', 'covid']",207,kurang_populer
1948,"['tujuh', 'sma', 'kota', 'malang', 'sumbang', 'aktif', 'covid']",192,kurang_populer
1949,"['nakes', 'kontrak', 'kota', 'malang', 'jalan', 'tempat']",262,kurang_populer
1950,"['akselerasi', 'pulih', 'pariwisata', 'ekonomi', 'kreatif', 'sinergi', 'lintas', 'sektor']",149,kurang_populer
1951,"['benefit', 'dapat', 'simhae', 'korean', 'bbq', 'all', 'you', 'can', 'eat']",228,kurang_populer
1952,"['temu', 'fragmen', 'bentuk', 'kepala', 'lawang']",216,kurang_populer
1953,"['ijti', 'pengda', 'jatim', 'kejar', 'aktual', 'lupa', 'filter']",288,kurang_populer
1954,"['aji', 'malang', 'wajib', 'disiplin', 'verifikasi', 'patuh', 'kode', 'etik']",251,kurang_populer
1955,"['hpn', 'airlangga', 'pers', 'bantu', 'selamat', 'negeri', 'hoaks', 'pandemi']",185,kurang_populer
1956,"['pfi', 'malang', 'media', 'mainstream', 'pegang', 'fungsi', 'checker']",327,kurang_populer
1957,"['pwi', 'malang', 'raya', 'informasi', 'percaya', 'media', 'mainstream']",183,kurang_populer
1958,"['gubes', 'uin', 'maliki', 'bahas', 'etika', 'teknologi', 'cipta', 'sdm', 'unggul']",165,kurang_populer
1959,"['usaha', 'uu', 'ciptaker', 'jamin', 'pasti', 'iklim', 'usaha', 'reformasi', 'struktural']",297,kurang_populer
1960,"['bri', 'himbau', 'masyarakat', 'waspada', 'investasi', 'ilegal']",234,kurang_populer
1961,"['kemendag', 'dukung', 'presidensi', 'katalis', 'pulih', 'ekonomi', 'global']",298,kurang_populer
1962,"['perintah', 'dorong', 'bijak', 'turun', 'miskin', 'ekstrem', 'wilayah']",192,kurang_populer
1963,"['malang', 'landa', 'kali', 'bencana', 'alam']",208,kurang_populer
1964,"['persada', 'launching', 'klinik', 'fertilitas', 'solusi', 'pasutri', 'buah', 'hati']",205,kurang_populer
1965,"['uin', 'maliki', 'malang', 'rujuk', 'kampus', 'islam']",206,kurang_populer
1966,"['pekan', 'jembatan', 'tlogomas', 'saxopohone', 'buka']",235,kurang_populer
1967,"['kunjung', 'wisatawan', 'mentok', 'persen']",206,kurang_populer
1968,"['duet', 'kh', 'chamzawi', 'kh', 'isroqunnajah', 'pimpin', 'nu', 'kota', 'malang']",344,kurang_populer
1969,"['nasib', 'pegawai', 'honorer']",338,kurang_populer
1970,"['habis', 'duel', 'terbit', 'romantisme', 'tim', 'persija', 'arema', 'fc']",347,kurang_populer
1971,"['sertifikasi', 'aset', 'kota', 'batu', 'sisa', 'bidang']",241,kurang_populer
1972,"['pemkab', 'malang', 'target', 'sertifikasi', 'aset', 'tuntas']",282,kurang_populer
1973,"['aset', 'daerah', 'sertifikasi', 'pemkot', 'pemkab', 'malang']",248,kurang_populer
1974,"['covid', 'kabupaten', 'malang', 'tinggi', 'empat', 'sejatim']",300,kurang_populer
1975,"['catat', 'tanggal', 'universitas', 'widyagama', 'gelar', 'vaksinasi', 'booster', 'massal']",253,kurang_populer
1976,"['cerita', 'rizky', 'dwi', 'febrianto', 'cepat', 'sembuh', 'cedera']",297,kurang_populer
1977,"['mirama', 'fashion', 'runway', 'tanda', 'luncur', 'coffee', 'cafe', 'grand', 'mercure', 'malang']",311,kurang_populer
1978,"['mendag', 'tegas', 'subsidi', 'minyak', 'goreng', 'curah', 'sasar', 'pasar']",301,kurang_populer
1979,"['wujud', 'smart', 'citytp', 'pkk', 'pemkot', 'malang', 'launching', 'sam', 'gepun', 'basa']",265,kurang_populer
1980,"['britama', 'fstvl', 'hadir', 'agam', 'hadiah', 'kendara', 'listrik', 'asli', 'indonesia']",167,kurang_populer
1981,"['mentas', 'sosok', 'panji', 'suroso', 'tanda', 'bangkit', 'seni', 'taman', 'krida', 'budaya']",260,kurang_populer
1982,"['edar', 'sabusabupedagang', 'buah', 'pasar', 'balen', 'ancam', 'penjara']",298,kurang_populer
1983,"['indonesia', 'singapura', 'erat', 'kerja', 'pariwisata', 'transisi', 'energi']",327,kurang_populer
1984,"['wali', 'kota', 'malang', 'resmi', 'rumah', 'restorative', 'justice', 'orooro', 'dowo']",162,kurang_populer
1985,"['tema', 'logo', 'resmi', 'hut', 'kota', 'malang', 'resmi', 'dilaunching']",155,kurang_populer
1986,"['pt', 'goto', 'gojek', 'tokopedia', 'tbk', 'umum', 'ipo', 'harga', 'saham', 'rp']",171,kurang_populer
1987,"['tuai', 'hasil', 'transformasi', 'digital', 'nilai', 'transaksi', 'bri', 'tumbuh']",288,kurang_populer
1988,"['bal', 'united', 'vs', 'arema', 'fc', 'laga', 'krusial', 'buru', 'juara', 'liga']",164,kurang_populer
1989,"['gercep', 'bpjamsostek', 'santun', 'tanggung', 'awat', 'korban', 'pltp', 'dieng']",249,kurang_populer
1990,"['digrojok', 'rp', 'jalan', 'area', 'gor', 'muluslus']",160,kurang_populer
1991,"['mendag', 'pantau', 'langsung', 'produksi', 'migor', 'distribusi', 'masyarakat']",338,kurang_populer
1992,"['perintah', 'ambil', 'selesai', 'air', 'asia', 'aiww']",295,kurang_populer
1993,"['kirim', 'uang', 'antarnegara', 'tukar', 'valas', 'beli', 'tiket', 'praktis', 'pakai', 'brimo']",296,kurang_populer
1994,"['ngebut', 'kota', 'mobil', 'ajar', 'tabrak', 'kendara', 'loncat', 'median']",247,kurang_populer
1995,"['warga', 'sungai', 'kutuk', 'bebas', 'limbah', 'rumah', 'tangga']",290,kurang_populer
1996,"['kota', 'batu', 'stok', 'vaksin', 'booster', 'habis', 'februari']",231,kurang_populer
1997,"['dandim', 'forpimda', 'damping', 'menko', 'pmk', 'tinjau', 'lokasi', 'ungsi', 'relokasi']",335,kurang_populer
1998,"['bootcamp', 'planet', 'umkm', 'ajang', 'efektif', 'hilir', 'produk', 'kampus', 'masyarakat']",247,kurang_populer
